state,district,disease,no_of_cases,deaths,start_of_outbreak,date_of_reporting,status,action
Punjab,S.A.S Nagar,"Acute
Diarrheal
Disease",90,00,16-07-22,,"Under
Control","Cases reported from Ranjit Nagar, Block Kharar, District
SAS Nagar. Cases presented with loose stools and
abdominal pain. One stool sample and two blood samples
were sent to DPHL, SAS Nagar. Five water samples were
sent to State Public Health Lab. The stool sample showed
growth of normal flora and the blood samples were found
non-reactive for Hepatitis A and E. Out of five water
samples, four were found not suitable for potable purpose.
District RRT investigated the outbreak. Halogen tablets and
ORS sachets were distributed. Health education was given
on the importance of personal hygiene and intake of safe
drinking water."
Rajasthan,Pratapgarh,Dengue,11,00,16-07-22,,"Under
Control","Cases reported from Village-Sakthal, SC- Kachotiya, PHC-
Suhagpura, Block-Pipalkhunt, District Pratapgarh. Cases
presented with fever and generalized body ache. 23 blood
samples were sent for lab analysis to RNT Medical College,
Udaipur and out of them, 11 blood samples were found
positive for Dengue by IgM ELISA. District RRT
investigated the outbreak. Survey of the area was done.
Fogging and spraying was done. Breeding sources were
eliminated. Local fever camp was established. Health
education was given regarding the importance of vector
control measures."
Chhattisgarh,Janjgir - Champa,"Acute
Diarrheal
Disease",16,0,30-07-22,01-08-22,Under Control,"Cases reported from Sakarra village, Block"
Karnataka,Ballari,Cholera,147,00,05-08-22,05-08-22,Under Control,"Malkharouda, District Janjgir-Champa. Cases presented with loose stools and abdominal pain. District RRT investigated the outbreak. House to house active case finding was done. Halogen tablets and ORS sachets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from Malapur Village, Bandri"
Karnataka,Dharwad,"Acute
Diarrheal
Disease",17,00,03-08-22,04-08-22,Under Control,"PHC, Sandur Taluk. Cases presented with fever, loose stools and vomiting. Five stool samples were sent to VIMS Ballari. Seven water, 15 blood and four stool samples were sent to DPHL, Ballari for culture and sensitivity. Of these, two were found positive for Vibrio cholerae. Out of the water samples, three were found not suitable for potable purpose. None of the blood samples showed growth of any pathogenic organism. District RRT investigated the outbreak. House to house survey was done. Halogen tablets and ORS sachets were distributed in the affected houses. Health education was given regarding the importance of safe drinking water, hand washing practices and sanitation measures. Cases reported from Taluk Dharwad, District Dharwad. Cases presented with vomiting, loose stools and abdominal pain. Three water samples were sent for lab analysis and were found not suitable for potable purpose. District RRT investigated the outbreak. House to house survey was done. Halogen tablets and ORS sachets were distributed in the affected houses. Health education was given regarding the importance of safe drinking water, consumption of fresh and hot food, hand washing practices and sanitation measures."
Karnataka,Hassan,"Acute
Diarrheal
Disease",25,0,25-07-22,04-08-22,Under Control,Cases reported from Kittur Rani Chennamma
Karnataka,Mysuru,"Pyrexia of
Unknown
Origin",25,00,02-08-22,03-08-22,Under Control,"Girls Hostel, Alur Taluka, District Hassan. Cases presented with vomiting and abdominal pain following consumption of non-vegetarian dish that was prepared in the hostel. District RRT investigated the outbreak. Health education was given on the importance of personal hygiene and intake of safe drinking water with special emphasis on hygiene of food handlers and food handling techniques. Cases reported from Govt Rehabiliation Center"
Maharashtra,Akola,"Malaria and
Dengue",4,0,01-08-22,01-08-22,Under Control,"Jyothinagar, Jalapuri PHC, Mysuru Urban. Cases presented with fever, cold and cough. Most of the cases were males who belonged to the age group of 41-60 years. 20 blood samples were sent to VRDL, MMCRI, Mysuru and two samples were sent to DSL, Mysuru. All of them were found negative for COVID-19 and Dengue. District RRT investigated the outbreak. House to house fever survey was done in the area. Health education was given. Cases reported from Village Masa, SC Babhulgaon, PHC Palso, District Akola. Cases presented with fever with chills and bodyache. 27 blood smears were collected and sent to GMC Akola. Out of these, four were found positive for Plasmodium vivax. Five blood samples were sent to GMC Akola and of these, one was found positive for Dengue by IgM ELISA. District RRT investigated the outbreak. House to House surveillance activity was done. Health education was given regarding the importance of vector control measures."
Mizoram,Aizawl West,Measles,20,00,02-08-22,03-08-22,"Under
Surveillance","Cases reported from Village Melthum, UPHC"
Odisha,Nabarangpur,"Food
Poisoning",122,00,31-07-22,01-08-22,Under Control,"Hilmen, Block Tlangnuam. Cases presented with fever with rashes. Five samples were sent to Guwahati Medical College, Assam. Of these, three samples were found positive for Measles by IgM ELISA. District RRT investigated the outbreak. Cases were isolated. Frequent changes of bedding and personal belongings done, adequate diet and plenty of fluids were emphasized. Vitamin A Prophylaxis was given. Health education was imparted regarding importance of personal hygiene. Cases reported from Village Jamarunda UV 13"
Odisha,Nabarangpur,Cholera,10,00,31-07-22,04-08-22,Under Control,"and Podeiguda, SC Tilondi, PHC Badabharandi, Block Umerkote, District Nabarangpur. Cases presented with vomiting and loose stools. Two rectal and two water samples were sent to DPHL Nabarangapur. Of these, one stool sample showed presence of Salmonella typhi and one water sample was found not suitable for potable purpose. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water, food hygiene and sanitation. Cases reported from Village Tulsipadar, SC Gadabakatra, PHC Maidalpur, Block Papadahandi. Cases presented with loose stools. Three rectal swabs and three water samples were sent to DPHL, Nabarangpur. Of the three rectal swab samples, two were found positive for Vibrio cholerae and one water sample was found unsafe for drinking water. District RRT investigated the outbreak. House to house survey was done. Halogen tablets and ORS sachets were distributed in the affected houses. Health education was given regarding the importance of safe drinking water, consumption of fresh and hot food, hand washing practices and sanitation measures."
Odisha,Nabarangpur,"Food
Poisoning",24,00,30-07-22,31-07-22,Under Control,"Cases reported from Village Dhansara, SC"
Punjab,S.A.S Nagar,"Acute
Diarrheal
Disease",121,0,29-07-22,04-08-22,Under Control,"Junapani, PHC Rabanaguda, Block Dabugam. Cases presented with vomiting and loose stools. Seven rectal swabs and four water samples were sent to DPHL, Nabarangpur. Two rectal swab samples showed presence of Shigella and all the water samples were found not suitable for potable purpose. District RRT investigated the outbreak and house to house survey was conducted. All cases were given symptomatic treatment. Health education was given on the importance of safe drinking water, food hygiene and sanitation. Cases reported from Desumajra Colony"
Telangana,Medak,"Acute
Diarrheal
Disease",22,00,01-08-22,02-08-22,Under Control,"Kharar, UPHC Mundi Kharar, District S.A.S Nagar. Cases presented with loose stools. District RRT investigated the outbreak. House to house survey was done. Halogen tablets and ORS sachets were distributed in the affected houses. Health education was given regarding the importance of safe drinking water, consumption of fresh and hot food, hand washing practices and sanitation measures. Cases reported from Village Kallalal, SC Kallkal, PHC Toopran, Block Toopran. Cases presented with loose stools. District RRT investigated the outbreak. Water sample was sent for lab analysis and was found suitable for potable purpose. House to house active case finding was done. Halogen tablets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water."
Uttarakhand,Uttar Kashi,Jaundice,28,0,27-07-22,04-08-22,Under Control,"Cases reported from Village Dunda, Block"
"Uttar
Pradesh",Kaushambi,"Acute
Diarrheal
Disease",22,0,01-08-22,02-08-22,Under Control,"Dunda, District Uttar Kashi. Cases presented with jaundice, fever and abdominal pain. 16 blood samples were sent to DPHL, Uttarakashi. All the cases were found negative for Hepatitis A, E and Typhoid (typhi dot). They were not tested for Hepatitis B and C. District RRT investigated the outbreak. House to house active case finding was done. Halogen tablets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from Ward 4,5,6,7,8, Nagar"
"Uttar
Pradesh",Mirzapur,"Acute
Diarrheal
Disease",14,0,07-08-22,07-08-22,Under Control,"Panchayat Chail of Kaushambi. Cases presented with loose stools. Six stool and three water samples were sent to Regional Lab Swasthya Bhawan, Lucknow. None of the stool samples showed growth of Enteropathogenic organism. Out of three water samples, one was found non potable. District RRT investigated the outbreak. House to house active case finding was done. Halogen tablets were distributed. Health education was given on the importance of personal hygiene and intake of safe drinking water. Cases reported from Village Baghi, Block"
